bit_length,total_bits,random_multiplier,rhs_projection_ell
115,250,33607399055344568249640502321152805,41055166423752257300246158463158992838481304096675164200707134554188459488851
114,249,18860910117877385570006102255621448,26097658612330800464931119378647117761165980483011074714603306233427828078930
115,250,40013704927352132805339303575881825,41072749325604936188114642014744368378349088489526434512318214971673238345100
114,249,10782170009594908101196314586698940,43398271838903627258225638916307343350996883657572081892789735548582818055295
115,250,32907014416037054529109179859171532,56842285099563449650011882004813088585529022222756811731671278894589538984132
114,249,11474166841260417415195411399226109,23900530094201008082483021557606994506643197651891862298816071577894515825677
115,250,33693737687108636721893986188229990,102409275991796699967641113310328821699439690028099254519242669388064095461212
114,249,17763768843285642667952103419983245,31015216904332301139020081980646163755443449379032255694622495293244128627826
115,250,29807212066601149374959318546261689,107854485235679041582589948440203997697001084121665688335694814608100546807690
114,249,11844981082177611399903703578817732,48578866551600898924956175813403403756520929640280211377044111155101087936313
115,250,36601841616428573542464827509132436,102892092060876679723208389869022884375880598604977303676541875955772493082704
114,249,12375601414826563337106673784983631,73065752246869416895859315845255295774962753412518615754492541700149716454674
115,250,25288484123152999682247644200633983,28152804533386093254707517502863410226791371808106277611218589515756355230791
114,249,17932047003013939528956719966449114,4676327658135100655496760276166292816415976323642118183360036361752312366071
115,250,31790272696299379866083229078235008,112767193155894129324628143028355021894515727731384197878071015424338393348188
114,249,12139493889665369473999194305010852,22324890705886717519388619659684018872642732867150906817217649014918448679900
115,250,25745851480919481434463018944800954,29474499506787013293229127600245192100414610547084698544138714635427929949122
114,249,19332502597555688102367681768232858,114242958729032041355712115460369360650622421582583938742928997375947315979114
115,250,39382918977621247775963306323521115,35618970722865867378443660335350637886629632573628514908170310140825417935463
114,249,18292513191199534001459385753411340,25758076804678445455178899598119350736085649181977315045547754775896974410119
115,250,27050140192320215629094750690185328,40885104876502090159084528472708356767552946772421047906649329380422287837536
114,249,17990960683387345680113623900139064,23915730430302283235629965053632834543923792533155391626218383112850613707348
115,250,36111437683532326842564399272913513,47250141885227057631497568999799005239921463891451136352125760736609600064228
114,249,18677339447939685725924166373947769,11963605446002651050802008166759382919405587228677264575068692765024535789896
115,250,33198524067866138718560441738212394,516348451960977508943416278515509514336927472236251766996119989503617910060
114,249,18646561898160404901197683416510840,23629929172083242679515720821205186954534943532078512584265822185801391924897
115,250,21281329507144348675591590086685418,78957230816826350997318023389913682470479059210608592461759494292811338583195
114,249,20625358119274085899433277224781348,38581885603022750005216180063514431316935205277573968169030565590847190196992
115,250,27497398202435813647769163802139562,57860747026171247104938855491824642510466634047685790071331582691097714862064
114,249,18844233775202928003090916334707808,89611755643050413201515523990255753740785737259824269964918981098156443464351
115,250,25995148118637029128466057858424876,100574328058873972497584302188966129130535067704747788903592986785251650700819
114,249,14522196269620335861568235243443729,93106069718990209277501803389043042865700119776288435438676378450676903766896
115,250,28247239572191957892384185426137317,72719422497982136233833811905748564534940967184172583372638395062397202577551
114,249,17142322499589074281902155132997423,110021736740933891813053561154535011047532168716326429481017657106741697810427
115,250,28252750790796215013370791444204398,96710429247855270517359080877895143980584582558863044078068408875792188928732
114,249,13878013735500027930851788704250977,97084478209706349120577967887254107328574727502147343457709196959141841283143
115,250,32140997688782874827993862744379611,35608883043284561864791552349094041722672659283236784697321421129692084718047
114,249,19020497710622969210489030235847908,95362473474062957428139657777026413267695638006927747877417647755187292120415
115,250,40844682748928114624352170704362503,109804265992321879542581042738745893269838978964875557083893760711800225295694
114,249,13360225752803819240433901375374709,100445487844277747678069827366685460537901629765685629723514404455075532115819
115,250,28909662027297368981325450900664662,22438125308539398209618784130242789011765010643848388140232751296068261379802
114,249,19711252892831941329025355383375011,523434382617021098540205417090918657785703840209224838475709080274941561374
115,250,20825323866108087774931984950211893,92412354813523363078045846388774693112217003870687585946908082511534745065295
114,249,11641670382577036534414976111626372,101996695876226995162678003169521044675878581042626236610736389738525568559090
115,250,21273464818495671305049984555759015,55823200299366632389971245583331734550983688626740167542588305999564628876561
114,249,19853757727029091152669436878252162,22472349110009498368121330962558052303188705552114779890140031042183314310663
115,250,32877208377791534590137956422841482,65141506586541562987421527388735208078474712075988043478960836445854811003523
114,249,14884234231447502850964159314443454,32093266825715421788724891615415139799746324441164853137217800463883334942426
115,250,28615288787547545866085974669632233,76629220606703007106097144592566765580186646305508740135340877195438434000027
114,249,19694938756385636790907610294866621,65642578210608032713532454984448752117140531505762374595881350647290204693836
115,250,40862729895707855285396639848749430,72998065410177179629748463926076662516260746530902715280126805643017348039664
114,249,20124125545942380640975410574716251,19766705931108921346545428684649225756278454921125789119639578117416326441150
115,250,22842968033777592914093058666686454,79826215172426871705485346552325257601117845535308334216083480581127939220964
114,249,14664517135700429503196931347987855,17240471499446233364111905195586435037999393317897316627320715968929656634079
115,250,33933508176296135518413656797694202,107384188166144058117088059536763529725162904999013671799505296107373966191449
114,249,11390047795343466979002926411309890,6773134884032163542502064003062875301420222703520129027611234793432878757679
115,250,24122787967616547653391655872322551,85150517551017508203640936116609187898994672771311764696104257565030998950042
114,249,20037314009269687228055382520854367,96519798406858286930205589211128131825810760268482843247258177236810893791579
115,250,34705146871839051572045012670110939,60050750143597648826740258784160220498017248963569935953065547902230052547168
114,249,16274232415277187132486968586851057,88659502062468353914691149661681557445222230602760204878829248850349466602671
115,250,38193514770856644385264980065453058,92246734447990701079208585167999048662335494039630026036688924192174486937692
114,249,13452204095153748619684127454343404,70010001597072574892640094392959578039779412590167514387463151902785734534078
115,250,36727445654303783432123263926680120,4231009975161680511888212168499004638896728710282536894691908369743316265738
114,249,18283863927725697358696015181422114,52955817768454074856497544860066589870150839132727546563165492523334619696208
115,250,26728254169988368462059081201822525,72711450284947597212134396138362693012398978064816891495507286533398909054800
114,249,20109265206677512341593495941610230,91456555631115755090622973946638274656352252869069619062731184941511563354893
115,250,34700344777015966016843420885647483,93560144137781183519615526673596388887286500913726556537120084223382523957373
114,249,14360156732391097083997802110541015,49577027194590543680673938332669393346925800293027438245618792215391189128688
115,250,36280009393100356447813560512023543,90685406139974945376980731221324123199717839216689316352197150785361715552963
114,249,18973168301082346673482122688491979,86304483775836634859865646703698213151663563104852614793324643068305270437999
115,250,35189037377919184235379898545272386,23000961933439231032575687519018071868366290053457658440022161030775596373521
114,249,12787085468184648394881874274853752,28070443496401375279282485751858358532674456623947588122984876886373286860359
115,250,22937080013086322761079743321399459,26559548090130673112875886773044300488872584940805725306756441809940898936430
114,249,17838309827161409289044109318529763,71699181520271188235736334671240876827349404170803343065792050476921452406658
115,250,39639480387153041296282765180889082,4903122261363920333191079347838279906295218667620495607280521958301806476767
114,249,14802858736574154048708964017045694,11583810156512611774301269177307414127343734801856205536260463401961930020708
115,250,41129646751636301283244522975782370,54508511429997663882268506653071920047449765841781831173102390522198114752617
114,249,17383742026879365070892253583635364,110890233953445543366808553674261837996578727391640422715471864735004728507322
115,250,33225118384262383892491216629377163,100921554237456236801639994675173556731966401038459233868152040244488355212582
114,249,16763397234787319561420405536801520,27512340646330300013552866515048156848976637000249137353176383571861724268989
115,250,33748365737888508759962405238431842,42300133721328734491101733376909906513649182419483450171286432459605584047852
114,249,19918947625388195989551808466845489,114583779462742288354306311091894478285297331486811373441334949064837996668824
115,250,38924300530237770935963500228246698,33897316479116184989130009430415365928674943112572504796634222930131844177124
114,249,14848550156971430473067117367747587,88740431026886077967263650939651513907637838803886016926656162513109589639257
115,250,30384970639124969412873037859085170,67929956340564240061797568456276881570345533914420401097785055061011952175538
114,249,19311324930012980024323445916247679,87544012391967387281008854002719997714935235115045739480871811168277861395795
115,250,27836205260934658354657198563275035,81818192109058331821170762100304650662037029435694948310749801953643675764085
114,249,16480404741378438024979212764663376,103575683501291200472161662742784487508293098786508480638579337539357210683502
115,250,29243058881450196524888736073712378,42099011057532389196544834481843546297277083823884297371819342274587046797475
114,249,18769569628810506316149857356323000,86256010423760386255262617379720484727535629373279426337674093260621536483287
115,250,33247545486620022420895413867176836,59918736872951137514364288176131066039901371176238559630491912409342936662995
114,249,14439227510727863501833449914678370,42614683533259869142774455191570587038319376518890049864261198460339288041989
115,250,35705426840451425182381716559456191,11301456224331284742721744270543341974238443896395152995794515780826006076716
114,249,20658963137050950038164272250142183,9218170428907647965215918482670519426200007267905736165098242901653088063912
115,250,26807889534533051995086387297792989,6868622925759604781168662572927578194947736357885303112260760425368408664693
114,249,18539780327676201474749660359885895,11993131134534409581568180592520405371939680487751710553276378002042225899660
115,250,29188909704821685227540040811411912,10421889461004912148644373926134865612544936740068698306627935070552186458404
114,249,15209645126437921327764031167218325,55195717895524211532254832257727620280455285806516501953709182066875914993851
115,250,30837469144920156369129265205286222,82442345955713202669129080100746414988350169886571162093511487527359784863512
114,249,19198927171312052080957759530536459,67663447765032516175136821164174142685703515632579801372229660850999281908210
115,250,37446302933985599367052719369585205,31973088340485180505284942949673874083407425372396072443562893700474423775954
114,249,12211976397506231010003526552988841,87250286635134954058546312461906072134374760876686610393256448679727014287029
115,250,30799091353873165799323184373993519,22422706067133010175895081994837923790217309420230204449810948394921393784977
114,249,14831342122411413415583402180517558,46310341929768803744407646196271956819133266887996722865363941740444860354074
115,250,33355960708984844025687458478982476,71692482602571046783951782560425287174703152311794321465655801608119638275479
114,249,20004039886511467434150748139452774,102249351130971687503900703664344362510503968961385974390125088156482609755228
115,250,39106029295759605458802894424163323,31928374624165359588118406350125171713846293356086263286723082515905566042489
114,249,15481930922746620500065976337565677,68273883514698793516870979473998289439833380854265723140306395958573539549021
115,250,34837534634299747192401336366343326,111579497396899061669518353524508784149301341610953085294808786955234436299922
114,249,14073223393882121960640997584016302,28902199811399262054464378283195816504937730961425000346906518592504802628650
115,250,28126563051145392481208294029569571,101095637250731409970617290694602734079008198746006334856393102980135490016249
114,249,12275661677435292130752848993064087,47688326405000200428248146139029703829944081678123674096673788583319841869308
115,250,25502653548118934040847288263291669,4044860213935064299361802491395166672504979900851134320300621629868260511272
114,249,15767787157473387504684595506923505,61939804305445214895624381191315720325104372160805965441110108823428262610948
115,250,40028415410268695255469338877222454,103265648559914414050792655074147124118267558214645793773217886106384157721130
114,249,12094496865739734155622676011591743,95096030789210144116869845071586011897926969220537066438220911731859918983409
115,250,37888061543250087464024426398682731,85154628349298210099880816142856526010233244702146809070407428903902453511877
114,249,18555090013830432646266531000009683,76121205805341604709011517553025713084913584306108326957257804893711699825071
115,250,41516090305057947852261553288622203,89705689287192111524138178127832169004444616993697936661827184802331548406534
114,249,16026327158055503371021726335955113,87671263745333793267667538245010743827540845674529040189197287299075846476924
115,250,21844425546133511020450768101494502,79475446694018888546363856839821761934290062036672382997448163051496905690051
114,249,18494183998711657222734592410358923,31386926865035065358923367633476597102759080227754880281883580306013906305643
115,250,35309916370959006185079609220543682,97198978285569565644272962001783738076714084607092060714890783053527666824134
114,249,12602329793571056950752473953577665,111490092902778992794908424052450726419458822063209686720159105577603054730750
115,250,21376076055840724644771961750490119,50727599674940917786565322811182260554124502394929962745970053120569017525950
114,249,19405736894089647333659111766824996,105116844273250471401844087120636873008489754408609970403174644120125267877663
115,250,30048859243780236597361445618767562,109558734632130510296038484094232552678578084980808402608304225058650006710698
114,249,19339785270614704656355115872891797,86805458460432693096532438560016431144531405907782340372990866892796906611719
115,250,25879398382461948436758472020972910,31157473987800799522397047218330582257080751835693862413362710066612466824275
114,249,20041813247558547072797739876438729,106871645870486934634405194037548064832299346707614430014779881716427422687959
115,250,23985697823297061061053952464838965,82949836998127041372835392181506976134737747043300975572697788963895049849588
114,249,11613187812392349559293984579003892,115347653148785436356684565782844134207899823094353131153017337762612258616239
115,250,40150624392269290341568185711146557,46643545787830251560290137473880225591635079553077294060984634170223596471721
114,249,11736133545726225482584411240828906,107027808027079458668016775156882114246792570140290954723347574180041608504768
115,250,22144436497755703901070666927467238,18211716136415116863590246519006976309828022918500667944564250648254720620020
114,249,12247611019181043007691370035373525,87537303825122620413906816141215820741796617463343559576997756100636541802569
115,250,24441676346316477285027789379646159,53916844516921276278453317384901631281008179795820860988462255450957994735108
114,249,20419799956602853225493914938220779,7185066330536035968941806057297307691602258979850347180283821258688843408846
115,250,32555379210065890624274109894305912,14534076623573883187552417519827953506515714717603082051873396767892043483409
114,249,10779720933553661362737805185647268,106089084989192153702148393524526047050200421193140460724815474700316133027423
115,250,29175029249395083618861781670915872,72445746300173961775653495623838297179912124977545202760221916320397904705898
114,249,14999419585888448107026612159516657,82909835598165581043922228940958501757513754273626993401810560857436300172285
115,250,39034726952029465602728063120489010,36702658716459295458830890274214514249909412567204602708428976559324895610406
114,249,10958787146961363631551492683901076,86372163616460251591721879415299485626810240639136849601247542832777577508949
115,250,39520520415122045076159906991224579,2021425920773341378620630250385185223353963945910373931828933701340679609587
114,249,13244520035337865977583011402585034,40768555287887989248539356450331813487146906311306200156558665703369397610350
115,250,32386083999098194131652016681970061,86751138402092507609020338006206478162278584450942971504293670320048583931703
114,249,15072738376213377436929199652131431,38738932015646178164614363861594663757415162794155240471881964876690404619749
115,250,28838885154125498683229675496530732,104842522695752478056125754029998462857837310309642987895366162275686030564713
114,249,12735912908250064535294772604996950,82383119675876285303280755787727642482135124566107404974995933709002208313157
115,250,29334295216012886033854337597803266,62051875251390630652899893967274963157868256230057422110272303965184543929539
114,249,12751993284182567866829289375421647,53343735529503614833694808559114588124387941987608649565372139801241304407678
115,250,40356054126386474199613089227406314,78048030282952992074800146660542521998315310955195032205231119167305150813449
114,249,16358559348953587419387661073820291,32056161491182504422513568747929604511075411456474253283420952575249666478402
115,250,28586628797923435292316690128409874,97077015792874015942037447244811225224074759324468364718551854734770370097941
114,249,12610983399297387619397936921304365,99101648819983025023067533355900791417093841575594264214301673484598528750660
115,250,29544533638291487785959945211921733,10785463011835812326746114766657528566140846069549240294561076251182977812819
114,249,17918634872172596870419911701692673,55621473438303757172288292276063388052672686274077389969753082875064167881097
115,250,33144108827281905541453027095631872,34560473444785930468167783186734543241644978757433797077303879334843409374314
114,249,17442260365476748064023808047147864,85454831846320305598890032169677062339637946656366403542941636271010603699938
115,250,25605317545394466856956998353073398,82559187631296717909297724957279351232548034246416158457264634730854637465562
114,249,12742539216417816783457104853903102,55141833484388100701090078739690108595224505433017201679149016128388173742785
115,250,37462319181973391403966418932894494,106932983335955202621899827772235039889473153755578802840766173411653093854243
114,249,16902445930306735498805201922034206,38758080564843798320604360750852693349206571426031879332226996251841756791290
115,250,34488154800836504413010624741944107,34016357685742854563491090325296033146000052457042636163669604290450148056699
114,249,12502030579795449422239745654479795,6148418454126023297585853351048933762724654002670403049799744845457957149935
115,250,24770684359628129467250904610405165,19911204744555207102267129370242685833671806911321687288668191732299474083758
114,249,15828174472742133211497850246233275,44788688750350226970328107645677330284556822419715852619409543762030034035710
115,250,22693205338570549375905366958989615,93936369310699134349215502048762905553159888652497399150016819688242678513252
114,249,19681569205532909577554105567728562,102787679433265663886482112725728438158507130588358704001208506702568487316644
115,250,40299156992374358863994858313898309,3740312190137933639955705827193351386786099035275021611625244959400533490836
114,249,13271304231181418301749621083891408,38035411450415333053384135391125888014690049216234842504249370151114683179528
115,250,41404269042752605312685472591994598,54026973366958906189868418345072013053802694470260821545391502682624502103734
114,249,17467543266599833797220044728529946,45435758706784231654632049280899938150886796182622054013669127622758412217979
115,250,24379553419193115703414312721145155,36350458658095131029153276993166510289644736454592497711026617554882780284846
114,249,14469321561908353976718403622819377,104574410803933365110658598513999429169093662038191710704844347523224175481386
115,250,37873577249117144138898633106103971,103788672607898299181689895268361560119140909798060367662789814761573131701029
114,249,18002836214659099657791538734799375,106441354801999741284298766647027666199795813202196919028883906329439086370317
115,250,35641732774395362724072818105557479,4105850684140162812625768975088429983298491220455241468792052436875563424924
114,249,17740041573881556341700014465711979,39426396838680649643078054503339330417214353989082711999408014141596708678932
115,250,20887817141438995810537455145737454,59762444708354045301969444122685401091726024354618526492998821480991574021741
114,249,12479767439606592647316279241110728,43777272303631715908544566421844550354375305821091919433151360067274009680644
115,250,28328611169262061743998567929039184,100252528029190623323186638114314511080866614170158745045931870476885722504156
114,249,16496541941315139523290914405954080,26761221982161889672540004876826862737647664808397644801449413696723712294871
115,250,36777830245804478000804024563391814,37575433153752386216915823874945380128064887596548494938358005017927424686330
114,249,19594036304791915265615032061417685,85921430021340728807382842303968272834972245096805269829210277883125650345266
115,250,35141125265001835862456011315101293,85777371123133360824024552422975679861681954547638823591512302489099607952840
114,249,18845233447837465489575284036210448,112360802824987128190147674644595050132488915829744950757784535719591429653970
115,250,26263508187900423284940753352420798,52064105516300052648379116782645648646531207082009920326374660157115009351453
114,249,20180656082301040937596640207135917,55618596537219031689192073520913679094588847962990263257622430781048663432853
115,250,20810810923358124909180712656803873,28516949722535636619516199745653878641897047917620764978655867332340021201961
114,249,20527347581870875982307228188212743,107149010266419911930005888091298365790219471460906755882513959839116240249623
115,250,41371053785626044894794960258168931,89875710712514197259387680027346605450816007450183834126984070650751485788764
114,249,15776440341363924019212082945379112,6039994703729263115714587277475960861297164176716727352928871239906406191080
115,250,31793618007985838095037197954758737,44540416997499555410553554388207017758896040064176767470918805503963889575391
114,249,12943344591076576861153282939573224,53091192967759015848739454567174926723502173794311711338759349723159118601793
115,250,35636554867504264996457361331178148,10292467298812041253075856101615599336825461489127275234495985974235503550722
114,249,14859987311087788066166562409133960,69919168399617892459813357734157955424874242379548641332147032898355666034017
115,250,41526695124477731170856592264394831,70645979975439734556106975797144106551874364858579699325483949505347072756184
114,249,10956038022387586551584186992117845,56287389314557425658152669327364666864390516136277147875826953211460362146070
115,250,40965025446340236740019360654864353,105790049394144710145742112396157789272476393706412177323008810021821925509293
114,249,13608807478611798767120191555176459,39239933855398801697535164737989354207537251520483104335722261378137946318736
115,250,23755790129274158276833475841316292,108304410952883666177920924473396469550460400260086699224032540895574420737983
114,249,13205215483871935786043225048179849,35683624736279253679345481268102566942199796329103615971558779795906723415306
115,250,22164093574894918729078936559577998,79583640758796796857562699151120961786555837477539233310599967735842139964128
114,249,13852475598903400668094961787221307,13842054809651704010688967605492672173981545457166761192002367191338650242236
115,250,39469653800516800637891319295297462,71335220082831862941546068026124360175654078849115436174465294320808212400308
114,249,19535823682986358782538751118273878,102723352116739895215781001780410222246444777506730995797185387368515122246128
115,250,38749798952077389895982323634809666,6862748000892729817760593100762756349694815602354224839277725581452673268577
114,249,10401463371564437917162867582736906,90126516921987030048691753685508960472369201780811289668658211367066543271460
115,250,24729909484684333362170890903819233,58506227812999964606457215414580441834370382925023695008534335203331485159490
114,249,13373328948604890366556818738891213,43466659805210189730388150649751389243168487803795028791883179105251424555776
115,250,39759677093004244156090210895731804,39566115955810355398894587121773804383577582261203544603262200522622683138898
114,249,14933015060353379191023815389742576,109317475105091718352911475070866237325855005674139515297783879954777710578030
115,250,34043351919384622295143867665316951,48444092960461076899179518982406986025560979806431233067107024615790179985393
114,249,20099812806776956977169868708478439,7434648925511892019067385062412875143504713255315339428469271654094765017561
115,250,21665241849314718713946015773921727,9915232170608711536528462926705643761222950945559482055998755115410578086562
114,249,11806198213369383124514346505788622,24405204295560538335634431832293248683442455624948092369670452075077014203635
115,250,20986071143761543093607902643230106,6515344705067789275361248371051694604105641997005499634411472096038744729539
114,249,16130073747116492906614906221686071,68281984621761899473231234408427974365090957340333408365041750106218773444038
115,250,31238062543259531362377685717242514,40309861491141136749897437478005121626363442026672002032749400768602023050168
114,249,14302189161500798011557540113047511,97445336620038008139576847725628629628927328830626638854340200418376059426159
115,250,33975268562788041045356609379507888,90214031867307750623792982453401913445191072852928640601451543390139359247719
114,249,18318776577460366494722298494132516,98641815138711078822897943784356811358966816020658095797242919138028475241235
115,250,21938559010620264460960022131523812,101837254871710164171182526527088075305806507160175791817741940074694915987604
114,249,12216548211014296890285845361678899,965857628940281842820262302457936949369341309175999372114621729859217577266
115,250,22097805940955983456110059862517782,18812687818381646906366733508683226957680913197017793894987951621148722505370
114,249,14676314533542036248955066522980528,3222024364769144062611518234071278429301350191200752176366703324672570787388
115,250,32056513401883989226893480480231581,96581103631127024294835555836156675826016938984054122427271612981181872994725
114,249,16907408315408932103495782427169103,50558001963287254481522760845335703260858260030944302226794042505398318976075
115,250,31265210230096056008367177581802347,50482707822692097427156397386447697753296194993518088575345276965149072143354
114,249,11243147628912813031159984823694031,75021295680928206733432274119723062300068916619848758037934656639552718400684
115,250,39489797680869775834390290137617098,77413871822449852704799847830364438850362143074668046865528161947367124596776
114,249,18167918402093730221514109990681900,78385011005100440114754180011033676292383908644848808735509393777803822978813
115,250,21691950064982872009398273813895334,113993641685708683492620366042815332486113572652194337340587912657916336530091
114,249,18523013084156784051205664821776487,108723610968906744512315486819331957867938848519731547511048501220247084067443
115,250,32627946197013958794604114541387358,89213314567468538152195575956202424035504653734099630850177385776067856813136
114,249,10864340921399403548554169745167035,115021626217559930428054499253084052110294968039215640151115609865305196926633
115,250,23007494020225462627848201739643590,76326212876187124426818682925460001998150419240588104965676870213480323509310
114,249,16009884902585382352330791101871419,92904910621085322529135545682936513567718143392738534091709241926731287804302
115,250,26453811484426496542480671571163398,24847365081087424102131655244371598849987167098724951316849917006283591546590
114,249,13018221254168201982991776169276384,31700790100808085052371276764560138077521897200492870633640032206892571205909
115,250,29776690835085632879320365041255644,35709214746302756610138049856919443337392982388477336847157942280640943431667
114,249,15117921562180450759123103451190296,8627340681308915530307103398736879585287316857846510437989284253437080654435
115,250,38242239049283187431035085247726225,108510322007726821288128376727008495473143756945161290652192630998570067634128
114,249,17938324336799769248790875931208817,91354193690375879777363606356338649312126043866297854210829766846212581124173
115,250,41535702350406144417552294902788021,7193526049450918143007713064495036980411488845834939417132839527962576231097
114,249,18650897048901707083638639336824845,109358632506732397166342118682086735541917984746668878794276826055290191912756
115,250,41310559549356581330929353333097760,6083937688416876240261766897310728954047938305429980252447668451264633544600
114,249,17751058142524326345865704162361712,65099995710818372665231976228140262314619380232780055837910539933636487224532
115,250,28123622120929455931870042211414458,25972080271934569508763496713205374975042835070053199985860156711044078530105
114,249,16639737881112550944355281220334979,91119213225813043088909958225460151966342064029470216230742714682364495787221
115,250,26078647742628086741254197028038171,103620238600182158222255336211476668812680866247921690548213808340680821718968
114,249,15674314047510172727211756093790934,11427842991095869037538617274753014104980231791133863722515197821538726264427
115,250,38356619159386078070285759092880265,44501583108551253401212014648563749674590013492186583635670854272431687525341
114,249,19092638444947056202206787733730243,107084016397452779706771671812542844689350783287703451873260453559277466869844
115,250,35781129771581841856982138382240463,95349908675415739023708634422083421866469441460412311768451085556229786487070
114,249,19135687059255480696327823512992928,4421429544445515436731809309047402746772864885432857048892082219790473949638
115,250,32312960443503464089109428510309545,95260518399299418222662264103945554937102418531707880850168810862297312870471
114,249,17257802790794765001945849264965590,69578034232642719783101869936631733240487812083932574232703926284231851396085
115,250,30938565015450255077446691249017009,55974827454294955044880327024833210256424299422543344133497457096362614196493
114,249,20300007362019725863887225622036693,58929555663126900126943552580957393445498897462962404215363677925196615491365
115,250,29632460903610759776493134952046352,52769190946293834319182570068859065308064482369577365843846220593448968966646
114,249,19771112900995088819058217122482239,64418909293653001084674525747090847645142611404746739971848552528526976413134
115,250,38606569207430062733856759013282566,52105375589448947861717908438312123241328225106068369975852227372868372872807
114,249,18840928273546398945726880184831787,34243067231880346410693849631781973849086413562793399999669577943573664438515
115,250,37818312932473162941126357943044784,100508838239450846883420865406476447085678583171026585073709162045160195429853
114,249,16277793842912694888521273399451591,11738373947732796023189944676484868038079147072493458172363653773087634841680
115,250,37934600994275987576013723834822332,52363722313674529033706704649434940707034807300663807905650781771244630540773
114,249,13344706882577765277624976278065993,46056301736561969798678920987567245251524729488900042817584962410301153256794
115,250,38724080149043720115490706710777077,31914773408578562527663067815160538126663196835255366911935320475965944886067
114,249,14699038559354779725158050113302554,5822419266962443790887169757625934283824383306701579357353946693530432084238
115,250,23791929396213340164852230752054034,57665632583371805090440030678460745011598386877031862063689301046936244821299
114,249,20427826127484528426131333712558391,33137393070764855078361543165782864085839992721589146286554187878216484080907
115,250,30069928205686989053355656789403398,39698252515516907947403428101323126351433223873074582970590326726550777384634
114,249,11640546496609161310491875961741242,7761065258185819468773495063936337672987235193000039336922348319205070469805
115,250,26075610745555272390580227465683896,109844521263375177286813022575462718706886242006400133927376524758149843713476
114,249,10409037754660984972409149360377150,92564130721498137057602053279260157351317591614047415158228494488817101263432
115,250,30850526923845209322456202144645747,47353338359699071212746766710181211050651830935584140033528244557227733950124
114,249,16016820525776436029371975174144148,6162631773141642250747926234439631612293873699235008204548257849449926563684
115,250,38744925410430921242193557949552894,34517850660467619843632745877577039485388286549012833633476462879372636088002
114,249,14596009641643518857497933475999593,56134763758188390008873891164791105091333407168217689551145882488748978294401
115,250,29118652292971901830057702046511070,79739985147216033722127548394487859466639050998404226616194307359712274646770
114,249,13717269496061191555008199368214452,15891243589095684509786162347750468191455825913060874321334713378443262298113
115,250,37802318593319326137657642689083014,51319844759596176650786227658900508887394012614813776141652673107022736471369
114,249,20475450102836348230324632952563149,27783449788052145755424520354513062538517671406435854451526492714371273893760
115,250,38331509405407337402521933630688699,6007251146162262952855548960337160601135567946720030162599611645675797279927
114,249,17122040745559739512094093881954336,20824036263801685099979619036000275152061270205204372410068103122969063525173
115,250,25087317375701083904404444850784660,89005061299621287650607541767067952918631373228256832904489335969404885193596
114,249,11323895541248592527097047447479690,75849454494237423788990162253810412206260684931688020089628973712971027123208
115,250,38635425739427255725756576191227840,70746960686405869967094694910222759646779821634909147115920318679450113679070
114,249,12075334175023293289646009631741209,89683659632922954761703403932055346558175616872689276878729328289817106493871
115,250,39152192876053528410781172967526243,58601079461804869948303371114766411032813155881411812843361896514414566060028
114,249,16865586712885902151075797226302623,26246420479241422101108344935934548687205425937451276052521592855592186489426
115,250,21420382672966299789173527500285860,85435792770699346506375085670274361464028992806698804113005572436633078662452
114,249,13617285230832920823230546971202831,19760204078636778345049231350955339197414082799286605349643879008710865122291
115,250,39307947974840417357779295376647486,40783575286816115042204871880547701041201299668904409643887217701910584683448
114,249,14317768523281584550472700118582971,89218712672820199008183404858213035556082117724953376618972543843810139889876
115,250,23523879057835791039836372470246333,5791488947019328412276139604897185733748784715309728737888823081752707316020
114,249,13451482918744642802890592215694642,31803371678138438986731154933498049045944594936553353492316979236532626317471
115,250,21864241158894052706373427438016235,78618321990674144079246200530536087030503967190721368253412596078073348692774
114,249,17088811870362735361870861121469747,85514369112618992311947138753173489043295466713350548783674462776782544282489
115,250,33704055233543680166504988273389617,97129908477387402857432398749595448025235331356730890098490874645334269712188
114,249,20544480956736158678797971393314057,40437958672731085849180111875253375470977783671816272113569308091731739614754
115,250,23687466566886252034814015165213051,106337713616039235357114980662080319564555887619422212471073654994620970090154
114,249,12903736910300972773881172295862166,971900955882390830639164666304672691389729890167546981365642241832455877709
115,250,22314962318547623033407931938433821,16216842142619930204429653228436762783774885362591667283632695480942654400744
114,249,13246846007776278788514261717867860,97768169152323170139837243848806561554789354202616708307386459241011945298917
115,250,21421878465595728699525844106058363,35361726250217489521718834305545352945730753877031818699838604180047445338187
114,249,15398145265056809453543467049812761,13515956803491334918157207345206624472410684303859245873766037483849116562482
115,250,39570263845329010042125557765794996,105035945277673039506378820179376617866790888501625655372484010025335971099159
114,249,20177818361211802701437327320429199,100315793639635220654444650103772913368717063252055814024797742178979998929228
115,250,37924466285501212393852207578544453,35073250599248173714883007918452273975442304048418464279186868572952954433831
114,249,11541196682026295877909500736140321,62662437236900693552243796099644309637572833695032778333931569810910816239331
115,250,39148131528691086619854033289273128,52394493498025532056361531032570661824736205097158530012099937098527538031226
114,249,15331520272564344258739924261964933,56551603390506800363621252709706135534826754464004871697892553195354227230220
115,250,37068868160711803228081030817494380,108060686733807467956518541680130199954870381441876107301402245220965356507562
